,author_id,tweet_id,created_at,text
0,2819017387,1527195578513473536,2022-05-19,Bom dia https://t.co/DXQyJw3p2U
1,1346299951572283393,1527123086570668032,2022-05-19,Mais um ano ao seu lado @acarnevale  🐻❤️ https://t.co/XBqrvzhq4f
2,1438387805739175936,1527104286798266368,2022-05-19,https://t.co/A9SOztg2KX
3,981333167515881472,1527067158555107329,2022-05-18,"Mais um Quickshifter Xtreme instalado.
Borá testar sabadão 🤩🙌🏼😈🚀🔥🔥🔥🔥🔥🔥🔥🔥🔥 em Clube Trackday https://t.co/TgfRiNaTuH"
4,159577202,1527065618880634889,2022-05-18,"Reunião com o Apóstolos M12 que tocam a visão celular em todo estado de São Paulo - Tempo de comunhão, estratégias e projetos de ação @ El Shaddai Comunidade Cristã https://t.co/BuVtfNNLot"
5,254685736,1527034532024799232,2022-05-18,🥶🥶🥶🥶🥶🥴🥴🥴🥴 em Alaska - Eua https://t.co/A0Yhm2UXXZ
6,1294978295616999425,1527026610062467072,2022-05-18,🍸🍸🍸🍸 https://t.co/dbUPKPOZXW
7,1521510305649602564,1527006288277815298,2022-05-18,"Bora tomar um café pra esquentar e animar nesse friozinho.
@kraemer_cracker Lembrei de vc e nossos papos sobre café kkk https://t.co/fXzM8FdhwM"
8,2787216415,1527001723352539137,2022-05-18,Acabou de publicar uma foto em Teatro São Cristóvão https://t.co/M4J2NMJ5jd
9,41111513,1526968281227317252,2022-05-18,Acabou de publicar uma foto em Templo Escola de Umbanda Caravana de Oxalá https://t.co/rV7HL17XbD
10,24314842,1526959822691831811,2022-05-18,"Já que tá, que vá."
11,190379364,1526955179144364034,2022-05-18,Acabou de publicar uma foto em Paróquia Santa Cândida https://t.co/ZVdQhOG38J
12,190379364,1526955143933337601,2022-05-18,Acabou de publicar uma foto em Paróquia Santa Cândida https://t.co/cstE5BDdV1
13,4085806361,1526952068900167680,2022-05-18,"Jesus é nosso foco principal para qualquer situação da vida! O adversário das nossas almas quer nos distrairmos, mas não tire os olhos de Jesus. https://t.co/Tv2Qonbtmx"
14,48910046,1526950699291922432,2022-05-18,"No frio, a gte fica mais elegante, sabe ? 🐷 #dalila #instapetbrasil #doglovers #agasalheseupet 🐷❤️☃️❄️ em Alaska - Eua https://t.co/lK7U6NHyjC"
15,243878464,1526937367633743873,2022-05-18,A alegria é a melhor vingança. 😁💰✅ em Gula Bar https://t.co/BDgL8AColq
16,190379364,1526915607421149190,2022-05-18,Acabou de publicar uma foto em Paróquia Santa Cândida https://t.co/Hv3WuecYFB
17,190379364,1526906270011342850,2022-05-18,Acabou de publicar uma foto em Paróquia Santa Cândida https://t.co/uB1oDSjU7g
18,190379364,1526906217716600832,2022-05-18,Acabou de publicar uma foto em Paróquia Santa Cândida https://t.co/ZNQvwLCitG
19,190379364,1526906179426959361,2022-05-18,Acabou de publicar uma foto em Paróquia Santa Cândida https://t.co/pgSOs7K4Tz
20,1592643384,1526905787389444100,2022-05-18,Acabou de publicar uma foto em Upgrade Customs https://t.co/b8KEyjvwvN
21,579387724,1526891370064928773,2022-05-18,"I'm at Cepam - @padariacepam in São Paulo, SP https://t.co/cEXQOxb9ZB"
22,51739605,1526862958894145537,2022-05-18,"@rodrigobocardi olha quem me tira na cama!
A turminha: Eddie Vedder, Dave Grohl, Lemmy, Florence, Amy Lee e a Patti Smith que não apareceu no clique.
Bom dia ❄☃️
#bdsp https://t.co/hzpi79nNgH"
23,1521510305649602564,1526781451198423040,2022-05-18,OH MY GOD. https://t.co/X71FhjF1om
24,1521510305649602564,1526780404866359298,2022-05-18,"@lineysk2 Infelizmente sim.
Ontem, fui opinar sobre algo parecido, mas fui mal nas palavras, não deu nem tempo de reparar o erro com a pessoa. Mulher sofre cada coisa que eu nem consigo imaginar direito."
25,1521510305649602564,1526778327796785155,2022-05-18,"@lineysk2 Meus Jesus. Só tem maluco on line. E continuam, dia após dia, enchendo o saco das mulheres. Fogo hein."
26,1521510305649602564,1526777995117178881,2022-05-18,"@Miltonneves @10neto Miltão, o cara achou que esava sendo metralhado, literalmente kkkk"
27,1521510305649602564,1526777476608929792,2022-05-18,"Agora esta lindo o circulo dos brothers and sisters dessa minha nova conta.
Os blocks até saíram da foto. Gloria a Deus kkk https://t.co/V8UPpp5gki"
28,1362760081528479751,1526776737496977408,2022-05-18,"Madrugadinha rendendo 🔥🔥
Quem quer o vídeo desse anal? 😍

👇🏻
https://t.co/RGrcWpIjwS https://t.co/GOmuTNeEDv"
29,1521510305649602564,1526774319094833153,2022-05-18,Sebastião firmeza total. https://t.co/HcEf6OhEj3
30,1496546827839193089,1526727508720242693,2022-05-18,spend more time with my friends https://t.co/CTdIsu4AxO
31,190379364,1526718427020369922,2022-05-18,Acabou de publicar uma foto em Paróquia Santa Cândida https://t.co/8rMKN2lffk
32,190379364,1526718376936185859,2022-05-18,Acabou de publicar uma foto em Paróquia Santa Cândida https://t.co/p6hWPUZd8J
33,190379364,1526718328433016833,2022-05-18,Acabou de publicar uma foto em Paróquia Santa Cândida https://t.co/TQR0hNEyM6
34,1389581689354129431,1526705331371376640,2022-05-17,CHEGAMOS E VAMOS MOSTRAR PARA O QUE VIEMOS 🏴🏳️ https://t.co/LRMLxyDkae
35,203809353,1526703436108124162,2022-05-17,"Do Story pro Feed! ✌🏻
#Work #Marketing em Brasforma Suportes https://t.co/ibTAvaAICf"
36,1123681115250810881,1526700019830620161,2022-05-17,Tomara que queime a resistência do chuveiro desse povo tudinho que diz que ama o frio 😐🥶
