,author_id,tweet_id,created_at,text
0,69423163,1526044325716566017,2022-05-16,Eclipse https://t.co/FBh1w22bVt
1,84380408,1526017707904225281,2022-05-16,"@Astronomiaum São 22:51, aqui na ZN de São Paulo https://t.co/g4iBrhNKSW"
2,322551079,1525889836707553281,2022-05-15,#chopinho nosso de domingão!! #saúde ! em Por Aii ... https://t.co/AdEzHvbQf1
3,1404977809622188032,1525850641196847104,2022-05-15,"@1911shootingclub venham conhecer , clube de Tiro nível internacional São Paulo Capital - Zona Norte https://t.co/Gnlbk1Vbtm"
4,1404977809622188032,1525823284360761344,2022-05-15,Acabou de publicar uma foto em 1911 Shooting CLUB - Clube de Tiro https://t.co/mqsveSW4PY
5,37527117,1525811333660286976,2022-05-15,💙❤️😇😇🌺🌹🌸 em Pomarole’s Home https://t.co/OHKwtOUEhc
6,43102246,1525788905802539008,2022-05-15,"#PartiuSantaCeia 🍇🍞
Te vejo aqui na @CENOVIvantareira 😉
Rua Bernardino D'Áuria, 308 (próximo a Malú Doces) - Jd. Tremembé - São Paulo/SP. em CENOVI Cantareira https://t.co/F65oOhWc6j"
7,1327636676361981952,1525763989094993926,2022-05-15,Alguém me acompanha? https://t.co/ZmdHH99Itk
8,44636743,1525606500336553987,2022-05-14,I'm at Zoo Kids in São Paulo https://t.co/LPfKClDwj0
9,51200086,1525592784757043202,2022-05-14,Acabou de publicar uma foto em Meu Lugar Favorito https://t.co/CxDPAuEszS
10,16999732,1525562027061653504,2022-05-14,"Eu to sem saber explicar o que eu to sentindo, com essa gata de boné!!!! É uma bomba de amor, lindeza, paixão, supresa ( pq só a vi de boné 1x ) e felicidade! Aí aí @samaracorvelo …. Que mulher!!!! 🥰 em BEEF https://t.co/3jD3gKQXmV"
11,14322322,1525517681297960960,2022-05-14,"I'm at Pet Maxi in São Paulo, SP https://t.co/tG1xWOcz6e"
12,41383948,1525493686842408961,2022-05-14,Acabou de publicar uma foto em CT TFT https://t.co/opZcofP5B0
13,860830506,1525477594572914688,2022-05-14,"@ladylunna_lu Demorou vou mandar localização
Bom dia Lu 🙏🙏🙏🌹🌷💐🇧🇷🇧🇷"
14,1298373180348936194,1525465692321026049,2022-05-14,Fui preso
15,3404349807,1525411241275142145,2022-05-14,"#jejumvitóriasnovaledebenção 
#jejuandodoces 
#temosumahistoriacomDeus 
#amominhaigrejarenascer em Renascer Estadual Santana https://t.co/ZdRpfrRPZX"
