,author_id,tweet_id,created_at,text
0,1520408693497643010,1538720698079789056,2022-06-20,https://t.co/PIM1o6J545
1,32692633,1538656581084233729,2022-06-19,Acabou de publicar uma foto em Vila Matilde-Minha Casa https://t.co/lLN4TKwd12
2,1538007773694160899,1538384144778072065,2022-06-19,"Gol do @Corinthians ! Que? mais um filho do jo!  

#jo #pedreiro #altashoras #corinthians"
3,64727308,1538293512696889344,2022-06-18,Adooooro quermesse!!! em Paroquia Santa Marina https://t.co/IL5UViH442
4,118219160,1538247548263186440,2022-06-18,Minha neném 🐶🐶🐶 https://t.co/q4klyNmqof
5,130271934,1538229420003102720,2022-06-18,Sabadou em Vila Matilde https://t.co/N8MfX90hyQ
6,64727308,1538128669436264449,2022-06-18,Bom dia ☕️ em Paroquia Santa Marina https://t.co/VoAxcunZCI
7,1317895406483898368,1537593914911297536,2022-06-17,Só pra mostrar o bronze mesmo. https://t.co/rZC2ihr73G
8,64151080,1537511943556288517,2022-06-16,https://t.co/IPKBfekh8g
9,842195921991569408,1537449219317014528,2022-06-16,segunda vez que a luz cai só essa manhã... tá c fogo p0rra???
10,614455528,1537237559599718401,2022-06-16,No rolê com as meninas super poderosas ❤️🙏🏻 em Jolly Roger Burger https://t.co/M8O5oA4Uou
11,750856581579935745,1536883616969539584,2022-06-15,Nessas horas somente a natureza ajuda https://t.co/vxrbSi8spK
12,1533645418998923264,1536822532757766144,2022-06-14,"17:45, final de expediente do ploretariado, hora boa. Quem salva na zona norte? https://t.co/Lg292YPbPb"
13,105939984,1536487962040360962,2022-06-13,"Meu amorzinho de 4 patas ♥️ Lailinha ❤️
#atrizadrianaspinelli em Vl Matilde https://t.co/nfIQ4uASgb"
