,author_id,tweet_id,created_at,text
0,78099686,1526500541458788353,2022-05-17,"“Aqueles que vivem para alcançar algo grande devem se preparar para enfrentar as dificuldades. Nenhuma aspiração que valha a pena pode ser realizada sem coragem.” em São Paulo, Brazil https://t.co/jOiSXgvGg8"
1,36094042,1526497214884990976,2022-05-17,"Já teve a sensação de estar sendo observado? em São Paulo, Brazil https://t.co/h3Aw8i3xx2"
2,1213912436731830272,1526493620253204481,2022-05-17,Acabou de publicar uma foto em Defensoria Pública de São Paulo https://t.co/b9H2q8nSHQ
3,286858094,1526487017097416704,2022-05-17,"Confira nos storys 

https://t.co/OzIZQ8FRQg em São Paulo, Brazil https://t.co/KR0I6vjjPn"
4,1142533498814832640,1526461255157960704,2022-05-17,"Hj o #tbt é um tbtzinho cheinho de amor com esses DOIS DONOS DO MEU CORAÇÃO 🤍 (inclusive saudades filho, mamãe te ama mesmo papai não mostrando você aqui) em São Paulo, Brazil https://t.co/Ai80RTjoif"
5,150688200,1526457810724261889,2022-05-17,Acabou de publicar uma foto em Bovespa https://t.co/y2dlFq8GN7
6,71863016,1526450643178749953,2022-05-17,"Um neném 👶 #nenem 🌈🫶🏻❤️ em São Paulo, Brazil https://t.co/x6fBn6Mxb2"
7,1520285952639488000,1526444859254378496,2022-05-17,"Agende sua Aromaterapia com Óleos especiais com local Adequado,  Massagem Relaxante, Tântrica, Sensorial
Ligue e se informe. 
whatsapp  📲  11 9 9337-5020. em São Paulo, Brazil https://t.co/fzgTZNrvOt"
8,1246467697845645314,1526439974555504642,2022-05-17,"Just posted a photo @ São Paulo, Brazil https://t.co/pSORLL8avV"
9,417370213,1526439122805698560,2022-05-17,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/KJKZFGmKqv"
10,985282225678770177,1526438221323935744,2022-05-17,"#iso800 #10/1 em São Paulo, Brazil https://t.co/T13ZhN1ZbX"
11,67700289,1526433725260746752,2022-05-17,Acabou de publicar uma foto em São Paulo capital https://t.co/TwWeJYJHXC
12,1520285952639488000,1526430468740206592,2022-05-17,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/fo8lwc2h4U"
13,1327239167894581249,1526425440063062016,2022-05-17,"📣 Nova Oportunidade!

🧑‍💻 Júnior em #java e #mysql
🏙️ Farm Investimentos
🪙 R$ 2.900
📍 São Paulo, SP

Candidate-se agora! https://t.co/dqMJu7TUtA

#empregos #jobs #vagas #tecnologia"
14,68749990,1526424709826502657,2022-05-17,Acabou de publicar uma foto em Bela Vista São Paulo Brazil https://t.co/ztjiCf8y8J
15,1374904291044044804,1526419958175084544,2022-05-17,https://t.co/mZVyNStqjn
16,1051521099861774336,1526417818555543553,2022-05-17,"Mais uma pra coleção dos mantos do Timão 🏳️🏴 em São Paulo, Brazil https://t.co/84wIx7S4U4"
17,86093696,1526417799161139200,2022-05-17,"Just posted a photo @ São Paulo, Brazil https://t.co/T4vS3sgspU"
18,86093696,1526416808026185728,2022-05-17,"Vitória do Sesi/ Franca no Jogo 3 da Semifinal do NBB.
Lucas Mariano, Lucas Dias e Georginho foram destaques na partida. 🔥

Franca abre 2x1 na série e fica a 1 vitória de avançar para a Final.

TeamEW 🏀🔥 https://t.co/0vYVmZOoCw"
19,21173480,1526408597823012864,2022-05-17,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/ztQhvBB4zi"
20,52839629,1526408000809869312,2022-05-17,Acabou de publicar uma foto em Feira Apas Show https://t.co/FqRsSw2Dsv
21,16631711,1526404206399217664,2022-05-17,"Só quem já perdeu na vida sabe o que é ganhar, porque encontrou na derrota o motivo para lutar. em Estação sé do metrô de são paulo https://t.co/lhm3NoWMPL"
22,939628728392519686,1526403984466096129,2022-05-17,"Estamos localizados na Av Itaberaba 2562 não perca tempo venha comprar barato ❤️😍 em São Paulo, Brazil https://t.co/FVIiloQBZU"
23,2500384832,1526397205715755008,2022-05-17,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/mmbwcNBm11"
24,73135603,1526396007365214209,2022-05-17,"Uma ótima semana pra nós! 🙏❤️
.
.
@faclubechiquinhodossantos
@chiquinhodossantos
.
DONA DO LAR(Chiquinho dos Santos) 
@denden 🎵arranger em São Paulo, Brazil https://t.co/Nr4DaZ6Xq3"
25,64355024,1526395855342915586,2022-05-17,"this is how to disappear 👋🏻🌘 @ São Paulo, Brazil https://t.co/gf42lFhv6U"
