,author_id,tweet_id,created_at,text
0,727083578278993920,1526119881892147200,2022-05-16,Bom dia em Parada Inglesa https://t.co/Eagi4Ke8cv
1,1289788754337701888,1526086912405999616,2022-05-16,Acabou de publicar uma foto em Ginásio De Esportes José Corrêa - Barueri https://t.co/BXzJcx38v7
2,52792186,1526040829541986304,2022-05-16,Dr. Estranho 🍿🎥😎👩🏻‍❤️‍💋‍👨🏾 (@ Cinemark Bradesco Prime - @cinemarkoficial in São Paulo) https://t.co/6F65sxJngr
3,1305001083169890304,1526031661883850752,2022-05-16,"A lua

#EclipseLunar https://t.co/gZA92iGVHu"
4,1260097627,1525972990592176128,2022-05-15,Acabou de publicar uma foto em Centro Esportivo Vila Manchester https://t.co/5CqNBjOEoD
5,836265813728444417,1525947405891510272,2022-05-15,"✨Quem tem um amigo, tem tudo ✨ em Expo Center Norte https://t.co/RHiwN3e7S9"
6,251233867,1525901164591648768,2022-05-15,"Metallica 🥰🤩🤘

#metinsaopaulo 
#metallica em Show Metallica no Estádio do Morumbi https://t.co/tO7ADLBYN5"
7,251233867,1525898094893834241,2022-05-15,"Sem palavras para descrever o que foi estar nesse show!!!

@metallica 

#metinsaopaulo #metallica #rockpesado🎸 em Show Metallica no Estádio do Morumbi https://t.co/EsRYVgAJ0G"
8,267293166,1525665850660986880,2022-05-15,"I'm at Cinemark for Doctor Strange in the Multiverse of Madness in São Paulo, SP https://t.co/pAFbTch8sJ"
9,79641068,1525651705890803713,2022-05-15,"Hoje a pizza é com essas figurinhas raras aqui kkkkkk só falam besteira

#pizza #saturday em Tuna’s Pizza https://t.co/1xakimDlxB"
10,29595934,1525642684811161600,2022-05-15,Just posted a photo @ Shopping D https://t.co/BKEkBB4UBL
11,35005800,1525612376724209665,2022-05-14,"Oye como va

Da me una cueca cuela guey! em Los Sombreros Parada Inglesa https://t.co/OIP4aYVC7Y"
12,780907393085497344,1525576577630752769,2022-05-14,"Da uma olhada nisso aqui que eu acabei de fazer, só por 50 reais 🥰🥰🥰 https://t.co/0DlZTM8ZQO"
13,285118966,1525575787780390912,2022-05-14,"Recomendo 👍🏻

E o espaço do game aqui no Shopping D é da hora! https://t.co/IujEBemxZP"
14,1644110526,1525561443445186560,2022-05-14,Acabou de publicar uma foto em Vila Gustavo - Parada Inglesa https://t.co/lBNyL0GtwQ
15,78507844,1525556026719846403,2022-05-14,"O samba não pode parar, esperando vc chegar, bora lá? em Laplaya.sportsbar https://t.co/yoflAxxqWe"
16,132672694,1525531283773960192,2022-05-14,Acabou de publicar uma foto em Silvio Cerri https://t.co/auauriBUBY
17,151581569,1525506956374450177,2022-05-14,"I'm at @TGIFridays_br in São Paulo, SP w/ @murillomarigo https://t.co/QS6CCZD2GT"
18,75371607,1525505025946025986,2022-05-14,Rodízio árabe raiz + gatinho appreciation post. https://t.co/fVOZD4TdXv
19,100353774,1525497337489108995,2022-05-14,Acabou de publicar uma foto em Expo Center Norte https://t.co/BPcdeLr6On
20,151564993,1525478922099609600,2022-05-14,https://t.co/tdGw4CHZ3Z
21,188546872,1525470643755843584,2022-05-14,A gente finge que joga e fala que não bebe 😂😂😂 https://t.co/fF0jXmNaqH
22,2446325420,1525440940474634242,2022-05-14,"Acabou de publicar uma foto em IFSP - Instituto Federal de Educação, Ciência e Tecnologia de São Paulo https://t.co/8O2iZIS3wt"
23,203809353,1525326571434913794,2022-05-14,"I'm at Outback Steakhouse - @outbackbrasil in São Paulo, SP https://t.co/CKzssaWpns https://t.co/bOinY6EuJO"
24,203809353,1525326116575133696,2022-05-14,"Direto da festa dos Pires Cavalcante @claudioherrera_ @victorlesky (@ Shopping @CenterNorte_ in São Paulo, SP) https://t.co/U36uuHgoXa https://t.co/vZgoFfwjSl"
