sé são paulo,bom retiro são paulo,consolação são paulo,aclimação são paulo,cambuci são paulo,lapa são paulo,brás são paulo,carandiru são paulo,penha de frança são paulo,santo amaro são paulo,pari são paulo,casa verde são paulo,pinheiros são paulo,itaim bibi são paulo,vila clementino são paulo,ipiranga são paulo,vila maria são paulo,água fria são paulo,vila matilde são paulo,são miguel paulista são paulo,perdizes são paulo,ponte rasa são paulo,parelheiros são paulo,sacomã são paulo,campo belo são paulo,freguesia do ó são paulo,vila diva são paulo,tatuapé são paulo,vila carrão são paulo,itaquera são paulo,pirituba são paulo,vila sonia são paulo,jabaquara são paulo,vila mariana são paulo,campo limpo são paulo,vila gustavo são paulo,vila santa maria são paulo,vila rica são paulo,parque são lucas são paulo,cidade ademar são paulo,guaianazes são paulo,vila brasilândia são paulo,perus são paulo,capão redondo são paulo,cidade dutra são paulo,são mateus são paulo,itaim paulista são paulo,butantã são paulo,parque são jorge são paulo,parque do carmo são paulo,vila alpina são paulo,vila formosa são paulo,ermelino matarazzo são paulo,vila jacuí são paulo,artur alvim são paulo,teotônio vilela são paulo,vila ema são paulo,jaçanã são paulo,santa cecília são paulo,jardins são paulo,belém são paulo,portal do morumbi são paulo,parque novo mundo são paulo,ceagesp são paulo,parque santo antônio são paulo,monções são paulo,americanópolis são paulo,campo grande são paulo,socorro são paulo
0,43,98,0,0,20,27,0,0,0,80,38,49,0,0,0,0,0,55,0,0,0,0,0,0,0,0,33,0,19,31,0,0,0,0,0,0,98,0,0,0,0,47,0,0,60,0,0,0,0,0,0,0,0,0,0,80,0,75,91,0,0,42,28,0,44,0,29,0
0,20,21,37,0,15,13,0,0,39,83,0,72,0,46,39,0,0,0,47,0,0,31,74,0,0,0,0,0,33,0,0,0,48,35,0,47,70,0,0,95,0,0,0,0,64,0,0,0,0,0,46,0,0,0,0,46,33,0,0,58,0,28,82,0,0,0,0,48
0,31,34,0,0,29,77,0,0,49,0,51,60,0,45,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,99,0,41,23,0,0,0,0,0,0,0,0,0,0,0,40,16,0,0,0,0,0,0,29,0,0,0,0,0,29,44,0,0,51,0,0,0,19,0
0,82,0,0,22,57,43,0,0,34,0,33,40,0,86,52,37,0,0,0,0,0,0,34,28,74,0,17,0,0,83,0,0,0,0,0,86,0,0,0,100,73,53,0,25,53,36,0,0,0,100,21,31,0,49,0,0,0,0,35,23,0,37,63,0,0,0,41,0
0,0,0,0,0,0,33,0,0,41,0,0,64,51,0,61,38,0,50,0,48,0,0,0,78,0,55,0,0,32,0,62,99,35,0,0,0,0,0,0,0,35,0,0,0,47,0,0,0,0,95,0,0,22,0,0,0,0,58,0,0,0,0,52,0,82,0,47,22
0,30,40,37,47,51,57,0,0,0,37,0,51,0,0,69,48,0,0,0,0,64,0,0,58,0,0,34,76,45,46,55,0,25,0,0,0,0,0,0,0,0,32,29,0,59,0,91,41,49,0,0,0,0,0,0,0,0,0,0,0,0,17,69,0,0,0,26,68
0,57,100,0,0,60,99,70,0,30,0,0,66,77,0,29,52,0,0,53,0,35,0,31,0,55,0,30,0,21,50,71,43,0,0,0,0,0,35,0,0,0,0,40,0,34,18,100,0,0,0,0,0,0,0,0,34,0,0,26,21,0,0,88,0,0,0,0,37
0,0,19,0,0,0,100,0,0,37,0,60,29,0,0,47,0,34,0,0,0,43,0,0,33,0,0,35,58,22,75,0,59,100,26,0,0,0,0,0,84,0,48,0,0,39,0,23,0,44,0,0,100,0,0,0,0,0,100,0,34,0,36,45,0,0,0,0,25
0,21,61,0,0,0,52,40,36,0,0,0,22,0,49,24,0,0,0,89,0,0,0,0,0,0,0,0,0,32,61,0,0,0,0,25,0,0,76,42,0,0,0,0,0,39,0,0,47,0,0,0,0,66,0,39,37,0,0,27,0,0,0,72,100,0,55,20,46
100,0,0,0,0,23,85,0,0,30,51,43,38,46,0,23,63,0,0,0,0,77,0,0,0,73,0,66,0,39,38,55,0,71,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,25,27,0,0,0,66,0,21,0,29,65,0,0,0,100,0
0,45,0,70,31,53,67,0,0,0,0,0,21,89,0,34,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,48,28,0,0,0,57,0,46,0,72,0,52,0,0,0,50,0,0,0,0,48,0,0,0,0,0,0,0,0,61,86,0,0,0,0,0
0,46,0,0,0,19,66,41,0,62,0,0,0,0,0,58,57,0,0,0,73,59,0,0,0,0,0,41,0,27,0,0,69,29,0,100,0,0,0,0,0,0,56,0,0,0,32,0,0,0,0,27,24,0,0,0,0,0,0,0,0,96,0,42,0,0,0,24,57
0,56,33,39,44,0,46,0,0,0,0,0,24,0,53,62,0,0,0,49,0,0,60,0,59,0,0,0,0,17,0,0,23,0,0,0,0,0,84,0,54,0,51,0,25,0,0,33,0,0,0,0,0,0,26,0,0,42,50,19,0,0,0,82,72,0,43,43,38
0,82,0,34,0,52,77,0,0,15,0,0,89,70,0,47,27,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,40,0,0,0,0,0,0,0,0,0,0,0,0,81,0,100,76,0,0,0,0,0
0,81,0,0,0,0,42,0,0,54,67,0,0,48,0,88,23,0,0,0,57,0,0,80,0,0,0,25,0,59,0,0,49,0,0,0,0,0,0,0,74,0,0,0,0,49,0,24,60,0,0,73,36,0,0,0,0,0,0,27,0,0,0,50,0,0,34,0,0
0,45,0,0,78,21,41,0,0,56,0,0,0,0,45,73,25,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,31,35,0,84,0,0,0,0,0,0,0,0,0,39,30,0,0,0,0,0,24,0,0,0,0,59,0,100,100,46,25,49,0,0,0,27,28
0,0,63,0,0,0,40,0,0,24,0,76,100,0,0,36,0,0,0,30,0,73,0,0,40,0,0,42,100,39,0,71,0,0,0,0,0,0,0,88,0,0,0,0,0,66,0,0,39,0,0,0,0,0,0,0,53,0,70,17,0,100,0,61,0,0,0,44,53
0,50,53,41,0,89,63,77,0,33,0,0,0,55,0,0,35,0,0,0,53,0,0,0,0,0,0,32,0,46,0,100,80,40,26,0,0,0,0,0,0,60,0,0,87,0,0,24,84,0,0,0,0,0,0,0,0,0,0,0,21,0,0,36,0,0,0,0,32
35,0,39,0,0,45,61,0,0,53,85,44,67,52,0,84,0,0,0,42,45,0,0,36,46,0,0,27,0,30,0,0,33,0,0,0,0,0,0,0,51,72,37,0,0,100,0,90,35,34,0,0,0,0,0,0,44,40,66,57,36,0,0,100,68,0,0,0,0
0,100,27,0,0,84,51,56,0,23,0,67,51,0,0,79,0,0,0,0,0,48,0,0,37,0,0,0,69,43,80,0,25,37,0,0,0,0,100,0,0,44,0,0,0,0,29,32,72,23,0,0,0,100,0,0,0,37,0,0,39,0,26,84,0,0,0,0,0
0,26,49,36,35,0,74,54,0,0,57,0,57,0,0,85,0,0,56,0,0,0,0,0,0,90,0,0,0,36,0,0,42,0,18,0,46,0,0,57,48,0,32,30,0,93,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,24,36
0,0,70,31,0,24,37,0,34,28,0,0,60,0,0,84,0,0,0,0,0,0,0,100,0,36,0,27,38,0,0,0,0,43,34,0,49,0,0,0,0,0,0,95,0,0,0,0,24,0,0,25,0,0,0,36,0,0,0,28,0,0,59,0,0,52,0,0,0
0,0,47,38,0,59,40,82,0,33,0,0,0,0,0,80,100,0,0,0,0,89,0,0,0,0,0,0,0,17,0,0,0,46,0,34,0,0,0,0,0,0,0,26,0,0,20,65,0,0,0,0,0,0,0,0,0,0,55,0,22,0,40,63,0,0,0,61,0
47,19,56,0,0,55,51,0,0,21,0,0,88,0,0,43,22,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,95,46,27,0,0,0,0,85,0,0,0,0,0,0,50,0,28,60,0,0,0,0,30,0,0,0,0,35,0,0,0,55,0,0,0,0,34
0,73,21,35,55,75,47,92,0,35,0,0,0,37,0,0,63,0,0,38,100,0,0,0,0,0,100,26,0,37,80,0,0,57,34,0,0,0,0,0,0,0,0,0,0,46,0,0,0,25,36,0,43,0,33,0,0,54,0,0,0,0,0,57,87,0,0,25,45
86,24,51,0,41,53,78,36,32,14,38,0,54,53,0,24,0,0,29,100,74,0,100,0,63,0,31,40,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,0,0,0,0,0,26,69,33,0,0,0,0,23,0,0,24,26,0,0,0,0,0
31,60,38,100,0,21,38,0,0,37,59,0,43,0,36,43,0,0,54,0,32,0,0,0,0,0,0,0,0,0,53,68,34,29,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,42,0,0,30,0,0,0,0,0,40,0,0,0,24,0,0,0,0,27
0,64,20,0,100,17,41,0,0,0,0,0,87,0,0,62,0,0,0,0,0,0,0,0,37,0,0,65,0,26,0,0,94,0,74,0,0,47,40,0,83,37,0,0,0,72,0,42,0,0,0,0,30,0,39,48,0,0,66,59,47,0,28,76,0,0,0,0,0
0,44,0,0,0,0,29,0,81,52,0,42,0,0,0,86,35,0,100,44,97,58,0,0,0,0,56,32,0,27,100,0,40,49,0,0,0,0,0,0,56,0,0,0,0,0,32,83,0,0,0,100,0,63,57,45,0,0,0,0,0,0,35,56,0,60,0,0,100
0,43,80,0,0,24,57,0,0,32,48,0,0,0,0,49,0,0,0,0,0,0,0,0,0,88,55,27,0,21,0,0,40,0,0,29,0,0,33,0,0,0,51,0,0,38,36,29,48,0,0,52,38,34,0,0,0,0,65,52,20,0,0,71,0,86,0,38,0
42,66,0,0,0,17,20,52,0,22,0,70,74,0,0,61,0,0,31,0,0,0,0,0,0,0,0,24,0,0,94,50,0,0,43,0,0,0,0,0,0,39,31,0,22,0,47,0,0,0,30,0,0,0,0,0,0,0,0,44,0,0,0,74,0,0,0,0,0
0,86,0,0,0,17,21,0,0,0,0,0,0,0,48,29,0,0,0,75,42,0,0,0,0,0,0,55,0,0,0,0,66,0,0,0,0,0,0,36,0,0,0,0,53,57,0,45,0,0,0,49,37,0,0,40,0,0,46,29,0,45,0,28,0,79,61,0,25
35,59,54,0,0,19,63,45,0,54,0,0,81,0,100,32,0,0,0,0,0,0,0,0,39,0,0,0,0,40,0,0,27,0,52,0,0,69,0,0,49,34,0,0,0,0,0,40,0,0,28,0,0,0,0,0,0,0,0,24,29,40,75,68,0,0,0,0,99
0,24,28,0,0,25,15,74,54,17,0,68,0,100,0,61,0,0,0,38,0,0,34,0,100,0,0,0,0,37,41,0,0,0,0,82,0,0,0,0,0,0,89,0,0,25,0,36,0,0,0,25,0,0,0,0,0,97,0,0,83,64,21,34,41,0,0,0,81
36,21,0,0,0,0,23,0,0,0,75,0,31,74,45,37,24,0,0,0,0,35,0,0,0,0,0,53,0,0,0,0,55,0,0,0,0,0,0,0,63,0,35,0,0,44,38,62,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,31,0,0,0,17,62
0,81,23,0,0,0,41,0,0,0,100,56,50,0,0,50,0,38,0,41,0,40,0,0,0,0,46,53,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,25,0,41,0,100,35,0,0,0,0,72,81,31,0,17,0,0,24,52,0,0,0,0,0
0,0,0,0,29,0,65,34,0,20,0,55,55,0,0,46,0,0,0,0,0,0,0,0,54,0,0,18,0,0,0,0,0,42,41,0,0,0,0,0,76,0,0,44,0,0,0,26,0,0,0,0,22,0,0,100,0,0,0,38,27,0,19,61,0,0,100,68,0
0,20,45,0,77,17,23,0,0,15,0,0,26,34,0,62,68,0,0,47,0,0,0,0,0,0,0,40,69,0,0,0,41,59,0,0,0,0,0,0,0,0,65,0,0,0,0,26,0,0,32,0,31,0,58,59,0,0,0,26,40,0,22,52,0,0,0,29,0
0,21,63,35,0,35,57,59,0,36,0,47,0,0,47,52,0,0,0,35,0,0,72,0,50,38,0,29,0,50,0,0,26,0,34,0,0,0,41,0,96,89,91,0,0,75,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,57,0,43,0,0,0,29,44
