sé são paulo,bom retiro são paulo,consolação são paulo,aclimação são paulo,cambuci são paulo,lapa são paulo,brás são paulo,carandiru são paulo,penha de frança são paulo,santo amaro são paulo,pari são paulo,casa verde são paulo,pinheiros são paulo,itaim bibi são paulo,vila clementino são paulo,ipiranga são paulo,vila maria são paulo,água fria são paulo,vila matilde são paulo,são miguel paulista são paulo,perdizes são paulo,ponte rasa são paulo,parelheiros são paulo,sacomã são paulo,campo belo são paulo,freguesia do ó são paulo,vila diva são paulo,tatuapé são paulo,vila carrão são paulo,itaquera são paulo,pirituba são paulo,vila sonia são paulo,jabaquara são paulo,vila mariana são paulo,campo limpo são paulo,vila gustavo são paulo,vila santa maria são paulo,vila rica são paulo,parque são lucas são paulo,cidade ademar são paulo,guaianazes são paulo,vila brasilândia são paulo,perus são paulo,capão redondo são paulo,cidade dutra são paulo,são mateus são paulo,itaim paulista são paulo,butantã são paulo,parque são jorge são paulo,parque do carmo são paulo,vila alpina são paulo,vila formosa são paulo,ermelino matarazzo são paulo,vila jacuí são paulo,artur alvim são paulo,teotônio vilela são paulo,vila ema são paulo,jaçanã são paulo,santa cecília são paulo,jardins são paulo,belém são paulo,portal do morumbi são paulo,parque novo mundo são paulo,ceagesp são paulo,parque santo antônio são paulo,monções são paulo,americanópolis são paulo,campo grande são paulo,socorro são paulo
0,0,29,0,0,87,0,28,0,37,0,0,52,0,61,37,51,0,0,0,0,18,66,0,0,0,0,44,0,0,43,0,51,0,0,0,0,0,0,52,0,0,0,0,0,13,0,0,0,0,0,0,0,47,0,0,0,0,24,0,39,88,36,0,0,0,0,0,32
0,41,0,0,0,80,0,0,0,0,0,0,0,30,97,22,34,0,0,0,0,0,0,0,0,0,0,0,0,21,29,0,64,20,18,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,64,0,59,0,43,100,0,0,49,0,28,0,39,0,0,0,0,45
0,32,0,0,0,56,54,21,0,70,0,0,100,0,0,42,0,0,11,0,0,7,31,0,0,0,0,20,0,0,0,0,41,33,37,0,29,0,0,0,27,0,0,30,44,30,48,0,0,0,23,30,0,52,0,0,0,0,24,0,24,0,0,100,0,30,0,21,38
0,0,0,0,0,43,39,57,0,58,47,30,73,0,0,0,51,0,11,0,0,7,0,0,20,0,0,24,0,47,0,0,49,16,0,34,0,34,0,0,44,18,0,0,0,11,68,0,0,0,46,0,0,0,0,48,0,0,32,0,0,0,0,56,0,0,0,0,30
41,0,41,28,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,47,100,0,0,0,0,0,0,88,0,39,0,0,23,48,46,0,0,0,0,0,0,0,0,0,0,87,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,24
0,24,0,27,0,80,0,0,0,0,0,0,50,37,0,0,0,0,0,0,0,15,0,0,0,38,0,32,100,19,0,0,45,28,0,31,0,0,38,33,0,0,21,28,0,0,0,0,0,0,44,0,17,0,0,41,29,52,54,0,26,41,0,79,0,0,0,44,25
0,0,0,34,0,0,32,0,0,54,0,35,66,0,50,17,0,0,27,0,36,0,0,0,0,0,42,0,0,64,0,56,34,23,0,43,0,0,0,0,0,0,0,0,55,27,0,0,0,0,29,36,0,0,0,0,75,0,0,57,0,0,0,0,87,32,28,28,49
0,0,36,0,55,86,28,0,0,82,0,38,0,29,29,24,46,0,0,0,0,9,93,0,0,0,0,47,0,0,0,0,46,37,24,0,0,0,0,0,0,20,0,33,0,0,52,33,0,0,0,0,36,0,0,0,0,0,49,25,0,0,0,0,51,31,0,29,80
0,0,100,0,0,0,35,0,38,100,0,29,0,49,71,12,0,0,0,0,0,0,0,22,47,0,0,0,0,55,0,24,36,39,49,0,0,0,43,26,31,0,0,0,0,20,36,24,0,64,0,0,0,25,0,0,0,0,0,0,0,0,0,0,67,0,0,0,28
100,0,0,0,0,34,68,0,0,37,0,0,0,0,0,17,28,100,13,0,94,0,0,29,0,0,0,40,50,31,0,38,0,0,0,37,0,0,0,0,0,0,0,0,58,14,51,0,0,0,0,0,0,0,0,0,0,52,0,64,0,0,0,0,57,36,0,0,63
0,0,0,0,0,59,0,0,0,53,0,28,0,27,45,0,0,0,0,0,0,13,0,0,0,19,0,77,0,71,0,0,44,42,0,0,0,0,53,0,97,0,0,58,42,0,0,0,0,0,29,0,0,0,0,0,0,0,0,29,33,29,71,0,0,0,0,0,43
81,0,0,0,26,57,0,0,0,0,0,0,26,0,0,28,0,0,0,0,0,19,84,0,0,0,0,87,41,30,0,0,75,19,20,0,0,0,0,0,0,36,0,52,0,0,58,0,42,75,0,0,0,0,0,0,0,0,29,65,37,0,0,0,0,0,0,41,48
0,0,0,0,0,0,0,0,0,68,62,0,0,68,0,0,30,0,0,100,0,0,49,32,22,0,0,52,0,61,0,0,66,0,55,0,0,0,0,50,0,0,0,100,0,0,0,41,0,0,35,0,0,0,48,0,0,0,0,30,27,0,40,0,0,0,0,0,67
0,0,0,34,0,0,0,0,0,0,0,0,0,48,0,19,0,0,0,0,0,13,81,0,0,41,0,39,53,100,0,58,70,53,34,0,0,0,52,0,54,32,0,0,47,0,0,0,0,88,32,31,36,0,28,0,0,48,56,27,100,0,0,0,0,0,0,55,42
0,63,0,100,0,66,0,75,41,82,0,0,0,0,63,26,0,0,0,0,0,0,0,0,0,21,0,69,0,48,78,36,37,32,0,0,0,0,0,0,58,0,0,64,0,77,31,0,65,36,39,34,0,0,0,0,0,47,0,0,0,76,0,84,0,32,0,31,77
0,0,0,0,45,67,0,0,0,47,0,76,26,63,37,0,57,0,0,0,0,0,0,0,100,100,0,68,0,20,0,53,34,37,34,0,26,0,0,57,30,75,0,0,0,33,46,0,0,0,0,0,0,0,0,0,0,0,0,54,32,0,0,0,0,0,0,23,81
0,0,0,0,0,0,0,38,50,51,0,0,0,100,0,17,0,0,15,0,0,100,40,28,0,0,0,0,0,27,57,32,0,36,65,39,0,0,0,30,0,57,0,0,0,100,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26
0,0,0,0,74,0,0,0,0,77,100,57,33,0,67,0,0,0,23,0,99,0,68,0,0,23,0,0,0,61,72,0,0,42,31,0,0,0,0,0,78,0,0,67,0,66,0,31,100,0,0,0,47,0,33,0,43,0,77,0,0,0,0,0,100,0,41,34,23
0,36,0,0,0,0,0,0,0,30,0,0,0,0,0,22,30,0,0,60,0,0,0,0,0,0,0,24,0,31,0,41,83,34,0,0,0,0,0,0,61,0,0,48,65,21,28,0,0,0,0,0,0,0,0,0,0,100,0,0,37,0,0,0,0,0,0,0,29
0,0,0,36,0,0,43,40,65,0,0,100,0,0,48,42,0,0,100,46,0,0,0,0,0,37,0,29,0,0,0,0,23,30,28,0,0,0,0,0,0,0,0,65,0,12,0,0,38,0,0,0,0,0,0,0,37,28,0,0,0,0,0,0,0,100,33,0,43
0,0,0,0,0,73,0,88,0,35,0,0,74,30,0,0,0,0,0,94,0,0,0,0,0,0,0,22,43,0,92,0,95,38,0,0,25,0,66,0,0,47,31,0,0,21,46,0,0,0,0,32,36,0,0,44,77,38,0,0,36,0,30,0,0,0,0,44,55
0,0,37,0,37,63,33,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,24,0,28,0,0,85,0,0,0,50,100,64,0,100,0,0,0,46,0,0,0,0,0,0,30,46,0,0,0,0,0,0,0,37,65,0,0,0,0,100,0,60
0,0,0,0,0,47,0,0,0,56,0,32,66,0,40,27,0,0,0,0,0,0,53,0,18,0,82,25,63,27,45,0,45,26,100,0,0,0,0,0,34,0,0,0,0,0,100,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,42,60
0,50,0,0,0,81,0,0,100,58,0,0,0,0,0,0,44,0,0,0,0,0,49,0,24,0,100,85,0,34,0,100,39,24,42,0,0,51,0,0,0,0,0,38,0,14,67,0,0,0,0,20,0,80,0,0,0,0,0,0,25,23,0,97,0,0,0,0,0
0,38,0,25,0,0,44,34,0,49,0,0,0,0,0,19,82,0,0,70,0,0,0,0,0,0,0,100,0,87,0,0,19,18,25,0,0,0,0,30,0,34,0,35,0,0,25,0,0,0,0,40,0,0,0,41,0,33,25,0,0,0,32,0,0,0,0,0,20
0,0,0,52,0,41,75,0,0,32,0,29,0,0,0,28,0,0,35,60,0,0,0,0,19,0,0,43,0,26,0,0,42,23,0,0,60,0,73,30,29,0,0,51,0,37,0,52,0,0,74,0,0,72,0,62,0,0,46,0,0,37,0,0,0,0,0,0,47
26,29,0,0,0,0,53,36,0,0,0,0,0,0,66,17,23,0,0,0,0,0,44,0,0,0,77,0,0,65,97,0,0,17,0,0,0,0,45,0,0,0,40,0,0,0,46,47,0,52,37,0,0,43,0,0,0,0,0,0,0,32,0,0,0,36,0,36,65
0,0,0,0,0,49,35,0,0,43,0,0,64,0,50,40,0,0,0,0,0,0,0,0,0,0,68,51,0,0,0,0,44,0,0,0,38,0,0,50,0,0,35,0,43,0,92,0,0,0,0,0,0,0,40,97,0,100,0,25,0,0,40,0,77,0,0,0,41
0,0,0,53,0,43,0,0,45,0,0,63,0,0,0,36,0,0,0,0,0,0,95,0,0,0,58,83,0,0,51,0,57,24,0,0,0,0,0,0,0,0,70,0,38,14,30,26,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
0,0,0,0,0,30,0,100,89,0,0,0,47,0,0,30,0,0,0,0,0,0,53,0,0,57,0,0,0,19,0,0,15,49,0,0,0,0,0,0,0,0,0,0,0,14,80,0,0,0,0,22,0,0,0,0,0,0,52,50,35,0,0,0,0,0,0,0,69
0,0,29,37,0,59,0,33,0,29,38,0,0,0,0,60,35,0,31,0,0,0,0,0,0,23,0,55,0,0,0,0,0,33,21,53,0,0,90,0,0,0,100,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,25,0,0,0,0,77,0,0,50,56
0,0,0,0,0,30,0,0,0,54,0,0,29,0,32,18,0,0,0,0,0,8,0,0,0,0,0,76,0,23,0,0,24,100,16,0,0,0,0,0,0,0,53,0,0,0,0,64,38,0,0,0,54,0,0,0,0,0,0,0,91,0,0,46,0,0,57,62,35
24,45,0,0,0,0,32,0,0,86,38,0,0,0,36,0,0,0,0,0,85,0,0,0,55,0,0,22,40,21,100,55,45,33,19,0,0,0,0,0,0,0,21,0,0,14,0,0,0,0,0,100,0,0,0,0,0,0,0,37,0,0,56,70,0,46,0,90,51
0,0,0,0,0,0,0,24,0,0,0,0,0,0,55,19,68,0,0,0,0,0,0,0,0,0,0,60,46,43,0,0,0,41,20,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,49,25,0,0,0,0,0,0,0,33
0,0,0,0,0,65,0,0,62,82,0,0,0,0,48,21,0,73,0,0,0,0,0,0,0,0,0,51,0,0,0,0,28,33,0,0,0,0,0,0,40,0,30,0,0,19,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,25,51
0,0,0,28,26,60,0,26,0,74,0,0,0,0,0,24,0,0,21,0,0,12,0,0,18,0,0,72,0,38,0,28,34,0,33,0,0,24,100,0,0,0,21,0,0,39,81,100,32,0,0,22,34,0,0,43,0,0,0,0,0,0,0,74,0,0,19,0,0
0,100,0,37,71,60,0,0,45,0,0,30,0,0,0,0,42,0,0,0,0,0,0,0,37,0,0,18,0,90,0,0,34,42,38,0,0,0,0,0,0,0,0,0,0,32,0,40,0,0,0,23,0,36,0,0,0,0,0,0,0,51,0,0,0,0,0,23,46
0,0,98,0,0,70,0,0,0,69,31,0,41,0,0,0,21,0,0,0,0,0,0,0,0,0,0,31,0,37,0,0,0,33,24,0,0,0,0,0,0,33,0,34,0,26,39,0,0,0,25,20,21,0,0,46,36,0,0,0,0,0,0,0,0,0,0,0,58
33,0,0,0,30,35,44,51,0,0,31,0,62,0,48,16,24,0,23,52,0,0,0,100,18,0,50,36,0,18,0,0,0,0,15,0,0,28,0,25,0,0,35,0,0,47,0,0,0,0,67,0,0,0,83,81,0,0,0,0,22,0,0,0,0,0,0,0,50
0,0,0,48,0,44,41,0,0,0,0,32,0,0,95,0,0,0,0,63,0,0,65,0,0,0,0,23,40,0,0,0,0,28,0,54,100,0,0,0,0,0,0,0,0,20,0,0,38,0,0,0,51,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,44
0,0,43,27,0,0,0,0,0,48,0,0,0,0,0,14,44,59,0,0,98,11,0,0,0,0,0,21,0,63,0,0,16,34,0,0,32,0,0,65,0,0,0,0,58,14,0,0,0,0,0,0,19,0,0,0,0,0,35,35,0,0,0,89,49,0,41,0,55
0,0,0,0,69,76,0,29,0,34,0,0,0,0,0,36,0,98,25,91,0,0,0,0,0,0,0,0,0,0,0,0,46,0,28,0,0,0,0,100,0,0,0,0,48,15,0,41,50,41,0,98,23,43,0,0,0,0,0,0,0,0,0,0,51,0,0,67,22
